,region,contents,year,value
614,Lillesand (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.0
615,Lillesand (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
616,Birkenes (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.9
617,Birkenes (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.2
618,Birkenes (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.6
619,Birkenes (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
620,Åmli (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.0
621,Åmli (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.5
622,Åmli (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.4
623,Åmli (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
624,Iveland (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,63.6
625,Iveland (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
626,Iveland (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.1
627,Iveland (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
628,Evje og Hornnes (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.0
629,Evje og Hornnes (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.1
630,Evje og Hornnes (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.9
631,Evje og Hornnes (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
632,Bygland (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.8
633,Bygland (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.0
634,Bygland (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.9
635,Bygland (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
636,Valle (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,56.3
637,Valle (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
638,Valle (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.6
639,Valle (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
640,Bykle (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.9
641,Bykle (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.0
642,Bykle (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.5
643,Bykle (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.8
644,Kristiansand (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.6
645,Kristiansand (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.0
646,Kristiansand (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.5
647,Kristiansand (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
648,Mandal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.4
649,Mandal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.8
650,Mandal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.6
651,Mandal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
652,Farsund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.0
653,Farsund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.4
654,Farsund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.2
655,Farsund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
656,Flekkefjord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.5
657,Flekkefjord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.0
658,Flekkefjord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.6
659,Flekkefjord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
660,Vennesla (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.2
661,Vennesla (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.6
662,Vennesla (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.5
663,Vennesla (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
664,Songdalen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.1
665,Songdalen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,84.2
666,Songdalen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.1
667,Songdalen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
668,Søgne (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.8
669,Søgne (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
670,Søgne (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.7
671,Søgne (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
672,Marnardal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.0
673,Marnardal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.0
674,Marnardal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.8
675,Marnardal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
676,Åseral (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,63.6
677,Åseral (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.2
678,Åseral (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.4
679,Åseral (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
680,Audnedal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.0
681,Audnedal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.1
682,Audnedal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.9
683,Audnedal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
684,Lindesnes (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.1
685,Lindesnes (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.0
686,Lindesnes (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.5
687,Lindesnes (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
688,Lyngdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.8
689,Lyngdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.8
690,Lyngdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.6
691,Lyngdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
692,Hægebostad (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.2
693,Hægebostad (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.7
694,Hægebostad (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.7
695,Hægebostad (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
696,Kvinesdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.3
697,Kvinesdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.2
698,Kvinesdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.8
699,Kvinesdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
700,Sirdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.7
701,Sirdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,80.6
702,Sirdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,88.1
703,Sirdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.8
704,Eigersund,Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.3
705,Eigersund,Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.8
706,Eigersund,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.9
707,Eigersund,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
708,Sandnes (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,79.7
709,Sandnes (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.1
710,Sandnes (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.5
711,Sandnes (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
712,Stavanger,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.9
713,Stavanger,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.9
714,Stavanger,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.1
715,Stavanger,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
716,Haugesund,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.0
717,Haugesund,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.5
718,Haugesund,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.9
719,Haugesund,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
720,Sokndal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.4
721,Sokndal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,83.8
722,Sokndal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.5
723,Sokndal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
724,Lund,Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.0
725,Lund,Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.3
726,Lund,Percentage of 3-5 year-olds in kindergarten (per cent),2019,104.2
727,Lund,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
728,Bjerkreim,Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.1
729,Bjerkreim,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.7
730,Bjerkreim,Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.2
731,Bjerkreim,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
732,Hå,Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.6
733,Hå,Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.2
734,Hå,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.9
735,Hå,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
736,Klepp,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.3
737,Klepp,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.5
738,Klepp,Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.7
739,Klepp,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
740,Time,Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.0
741,Time,Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.3
742,Time,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.0
743,Time,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
744,Gjesdal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,79.1
745,Gjesdal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.1
746,Gjesdal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.1
747,Gjesdal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
748,Sola,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.9
749,Sola,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.7
750,Sola,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.5
751,Sola,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
752,Randaberg,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.3
753,Randaberg,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.5
754,Randaberg,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
755,Randaberg,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
756,Forsand (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,52.2
757,Forsand (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,75.9
758,Forsand (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.4
759,Forsand (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
760,Strand,Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.0
761,Strand,Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.8
762,Strand,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.8
763,Strand,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
764,Hjelmeland,Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.8
765,Hjelmeland,Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.6
766,Hjelmeland,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.8
767,Hjelmeland,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
768,Suldal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.8
769,Suldal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.3
770,Suldal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.5
771,Suldal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.9
772,Sauda,Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.6
773,Sauda,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.5
774,Sauda,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.7
775,Sauda,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
776,Finnøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,71.1
777,Finnøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,84.0
778,Finnøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.5
779,Finnøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.5
780,Rennesøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.8
781,Rennesøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.1
782,Rennesøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.2
783,Rennesøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
784,Kvitsøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.7
785,Kvitsøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.7
786,Kvitsøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
787,Kvitsøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.7
788,Bokn,Percentage of 1-2 year-olds in kindergarten (per cent),2019,71.4
789,Bokn,Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.8
790,Bokn,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.3
791,Bokn,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
792,Tysvær,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.5
793,Tysvær,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.6
794,Tysvær,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.4
795,Tysvær,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
796,Karmøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.6
797,Karmøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.9
798,Karmøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.1
799,Karmøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
800,Utsira,Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.7
801,Utsira,Percentage of 1-5 year-olds in kindergarten (per cent),2019,77.8
802,Utsira,Percentage of 3-5 year-olds in kindergarten (per cent),2019,83.3
803,Utsira,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,2.5
804,Vindafjord,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.1
805,Vindafjord,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.6
806,Vindafjord,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.9
807,Vindafjord,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
808,Bergen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.7
809,Bergen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.1
810,Bergen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.2
811,Bergen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
812,Etne (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.2
813,Etne (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.8
814,Etne (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.5
815,Etne (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
816,Sveio (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.0
817,Sveio (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.1
818,Sveio (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.3
819,Sveio (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
820,Bømlo (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.3
821,Bømlo (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.7
822,Bømlo (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.7
823,Bømlo (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
824,Stord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.0
825,Stord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.7
826,Stord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.7
827,Stord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.0
828,Fitjar (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.6
829,Fitjar (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.3
830,Fitjar (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.2
831,Fitjar (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
832,Tysnes (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.8
833,Tysnes (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.2
834,Tysnes (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.0
835,Tysnes (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
836,Kvinnherad (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.2
837,Kvinnherad (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.2
838,Kvinnherad (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.0
839,Kvinnherad (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
840,Jondal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,95.0
841,Jondal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,101.8
842,Jondal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,105.4
843,Jondal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
844,Odda (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.2
845,Odda (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.5
846,Odda (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.2
847,Odda (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
848,Ullensvang (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.0
849,Ullensvang (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.0
850,Ullensvang (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
851,Ullensvang (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
852,Eidfjord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,95.7
853,Eidfjord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,103.6
854,Eidfjord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,109.4
855,Eidfjord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
856,Ulvik (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.9
857,Ulvik (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.5
858,Ulvik (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.1
859,Ulvik (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
860,Granvin (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,92.9
861,Granvin (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,98.3
862,Granvin (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.1
863,Granvin (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
864,Voss (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.4
865,Voss (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.5
866,Voss (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
867,Voss (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
868,Kvam (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.7
869,Kvam (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.4
870,Kvam (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.7
871,Kvam (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
872,Fusa (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.2
873,Fusa (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.9
874,Fusa (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.1
875,Fusa (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
876,Samnanger (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.9
877,Samnanger (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.8
878,Samnanger (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.0
879,Samnanger (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
880,Os (Hordaland) (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.3
881,Os (Hordaland) (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.1
882,Os (Hordaland) (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.3
883,Os (Hordaland) (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
884,Austevoll (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.6
885,Austevoll (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.1
886,Austevoll (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.6
887,Austevoll (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
888,Sund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.2
889,Sund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.7
890,Sund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
891,Sund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
892,Fjell (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.5
893,Fjell (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.1
894,Fjell (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.9
895,Fjell (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
896,Askøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.2
897,Askøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.0
898,Askøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.2
899,Askøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
900,Vaksdal (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,68.6
901,Vaksdal (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.0
902,Vaksdal (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.0
903,Vaksdal (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
904,Modalen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,100.0
905,Modalen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,142.1
906,Modalen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,172.7
907,Modalen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
908,Osterøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.7
909,Osterøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.8
910,Osterøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.5
911,Osterøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
912,Meland (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.2
913,Meland (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.3
914,Meland (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.4
915,Meland (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
916,Øygarden (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.2
917,Øygarden (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.6
918,Øygarden (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
919,Øygarden (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
920,Radøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.2
921,Radøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,84.4
922,Radøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.9
923,Radøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
924,Lindås (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.5
925,Lindås (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.6
926,Lindås (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.0
927,Lindås (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
928,Austrheim (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.5
929,Austrheim (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.4
930,Austrheim (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.0
